0.8838255537450511,0.7676346167871592,0.773,0.761072557156029
0.8737794909504707,0.7195684127887518,0.75,0.7282259557934498
0.8603674639990437,0.738407866373968,0.759,0.7448476154793126
0.8694968210694659,0.7279841695095932,0.759,0.7375150968186643
0.8562640636524316,0.6559909127705739,0.651,0.6448924045843939
0.8800991278059067,0.7570975113347996,0.74,0.728922376428694
0.8839901547367736,0.7191774979910573,0.741,0.7253794120836767
0.8659935441749801,0.705098010182756,0.74,0.7149997020471747
0.8732110994574424,0.762009081500607,0.76,0.7477135199476584
0.8753865248043192,0.7639914292456665,0.767,0.7568206387070765
