dataset,lossfunction,recall,acc,f1_macro,f1_micro,auroc,avg_training_time,acc_class_0,f1_class_0,auc_class_0,acc_class_1,f1_class_1,auc_class_1,acc_class_2,f1_class_2,auc_class_2,acc_class_3,f1_class_3,auc_class_3,acc_class_4,f1_class_4,auc_class_4,acc_class_5,f1_class_5,auc_class_5,acc_class_6,f1_class_6,auc_class_6
Cora,CEL,0.8493924264602738,0.86,0.8486012000677432,0.8599999999999999,0.968019425868988,0.17355043172836304,78.46153846153847,0.7968749999999999,0.9496507515473033,83.51648351648352,0.8216216216216216,0.9604323069669604,88.19444444444444,0.900709219858156,0.9815031152647975,89.65517241379311,0.8881987577639752,0.9670685282108645,85.90604026845638,0.8677966101694914,0.9740770826268346,84.46601941747574,0.8405797101449275,0.9597471615200616,84.375,0.8244274809160305,0.98365718482906
Cora,CEL,0.8269663307974778,0.843,0.8363048551206876,0.843,0.9580381512641907,0.18169188737869263,77.6923076923077,0.753731343283582,0.9432847038019451,72.52747252747253,0.7951807228915663,0.9300644350149301,88.88888888888889,0.8827586206896552,0.9644705672377986,87.7742946708464,0.8588957055214724,0.9528008322630835,87.24832214765101,0.896551724137931,0.9691164756819849,83.49514563106796,0.8075117370892019,0.966111417778788,81.25,0.859504132231405,0.9804186698717949
Cora,CEL,0.8462504369839007,0.858,0.8478883820741502,0.858,0.965560257434845,0.18779712438583374,78.46153846153847,0.7727272727272727,0.9408399646330681,81.31868131868131,0.8554913294797688,0.961012584774961,91.66666666666667,0.9198606271777002,0.9695531542056076,88.71473354231975,0.880248833592535,0.9601775003567499,85.90604026845638,0.888888888888889,0.9772395681353955,83.49514563106796,0.7962962962962963,0.9683951900076847,82.8125,0.8217054263565892,0.9817040598290598
Cora,CEL,0.8468834558693746,0.86,0.8475874880478395,0.8599999999999999,0.9682427048683167,0.18286095857620238,83.07692307692308,0.7826086956521738,0.9554553492484527,84.61538461538461,0.8369565217391305,0.9544481920719544,90.97222222222223,0.9225352112676057,0.9803754543094497,89.0282131661442,0.890282131661442,0.96819171511561,85.23489932885906,0.8758620689655171,0.9766717403134094,78.64077669902913,0.8059701492537313,0.9615871675812578,81.25,0.8188976377952756,0.9809695512820513
Cora,CEL,0.8285245448353636,0.839,0.8304046777336334,0.839,0.9612618088722229,0.1754511046409607,80.76923076923077,0.7142857142857143,0.9385057471264368,81.31868131868131,0.8554913294797688,0.952961230188953,89.58333333333333,0.9052631578947369,0.9669489875389408,84.95297805642633,0.8658146964856228,0.9580715249103522,86.57718120805369,0.8745762711864407,0.9712458300144323,78.64077669902913,0.8099999999999999,0.9653212975289801,78.125,0.7874015748031497,0.9757779113247862
Cora,CEL,0.8476144313133964,0.866,0.8489632427912416,0.866,0.9712411165237427,0.17696910619735717,76.92307692307692,0.7968127490039841,0.9501812555260831,76.92307692307692,0.8284023668639053,0.9496729892769497,93.05555555555556,0.9209621993127148,0.9815436786085151,91.22257053291536,0.9009287925696595,0.9707741243515207,86.57718120805369,0.8835616438356164,0.9821686290901348,87.37864077669903,0.8181818181818181,0.976967453539847,81.25,0.7938931297709924,0.9873798076923077
Cora,CEL,0.8239911084116527,0.842,0.8262511699993078,0.842,0.9597786068916321,0.17739976882934572,70.76923076923077,0.7215686274509805,0.9142572944297083,73.62637362637362,0.7836257309941521,0.9382971264159383,92.36111111111111,0.926829268292683,0.9858271677050883,88.71473354231975,0.8788819875776397,0.9632340417696639,86.57718120805369,0.8514851485148515,0.9732095678988004,83.49514563106796,0.815165876777251,0.9635570564232449,81.25,0.8062015503875969,0.9800681089743589
Cora,CEL,0.8444296410239183,0.864,0.8506733195388704,0.864,0.9690151214599609,0.17723403453826905,78.46153846153847,0.7669172932330828,0.949946949602122,81.31868131868131,0.8457142857142858,0.9643370930499644,91.66666666666667,0.9166666666666666,0.9809839044652128,91.53605015673982,0.8998459167950694,0.9726154143593002,85.90604026845638,0.8737201365187712,0.9742900180600793,82.52427184466019,0.8292682926829268,0.9589786884003854,79.6875,0.8225806451612903,0.9819544604700855
Cora,CEL,0.8507015996868948,0.865,0.855820258325261,0.865,0.9682770371437073,0.17514044284820557,79.23076923076923,0.7744360902255639,0.9500795755968171,80.21978021978022,0.8488372093023256,0.952018278750952,93.05555555555556,0.9178082191780821,0.9813976505711319,89.34169278996865,0.8892355694227768,0.9635286481709084,86.57718120805369,0.8657718120805369,0.9846292163187407,87.37864077669903,0.8653846153846153,0.9731792057667954,79.6875,0.8292682926829269,0.9731069711538463
Cora,CEL,0.8378701328687974,0.854,0.8434249031042927,0.854,0.9680290818214417,0.1751669478416443,83.07692307692308,0.7769784172661871,0.9508045977011494,76.92307692307692,0.813953488372093,0.9535656862389535,92.36111111111111,0.9204152249134949,0.9774143302180687,88.71473354231975,0.8761609907120742,0.9637449997468227,83.22147651006712,0.8671328671328673,0.9743373370452447,82.52427184466019,0.8333333333333333,0.9703759024147373,79.6875,0.816,0.9859608707264956
