0.8843529053483454,0.674979034606372,0.702,0.6704026895545195
0.8382810870089528,0.5655914331395101,0.583,0.5115841190330791
0.8854622098309003,0.6731806314347221,0.696,0.6668385754481996
0.8876288929133188,0.6528849264373063,0.684,0.6482203874002573
0.887307111991683,0.6652717934778071,0.698,0.6612367820805143
0.8853391547153681,0.674215339955884,0.699,0.6687577840240172
0.8890224211053798,0.6811490519031423,0.707,0.6756116875678972
0.8816230256549787,0.6587226044248994,0.699,0.6553213074312607
0.8877122034233588,0.6860211192924751,0.71,0.6802749373182135
0.8886604095581956,0.6665377575864189,0.693,0.6611901752519947
