0.842760399076508,0.6357602679996964,0.669,0.6302335762369268
0.8554395000633348,0.6434960851822306,0.67,0.6376858042176458
0.8619242992835575,0.6433033719715615,0.683,0.6391263006425026
0.8691926716481649,0.6419338401422442,0.658,0.631977702831704
0.8655431883957087,0.6513492879010303,0.68,0.6436592266472428
0.836803687568871,0.6040019312450783,0.627,0.5994658698802567
0.8503226094335458,0.642711555308506,0.673,0.6394664769900402
0.8557727407848663,0.6535319023246668,0.681,0.6487053710590256
0.8517653547987645,0.6290615688910419,0.654,0.6220096625366516
0.8510124941762313,0.6438309376792165,0.667,0.6392631902840692
