0.9601232553460634,0.8170001629045258,0.807,0.7995815356366739
0.9599953731512436,0.8194365889082533,0.806,0.8010653860369105
0.9580680955633815,0.8088814049340314,0.794,0.787780599595585
0.9597141474985463,0.8210158981451502,0.81,0.8031755147235009
0.9618044946299571,0.8267231799614263,0.812,0.8055601317225661
0.9597190908327305,0.820855830652987,0.805,0.8020569618825686
0.9605927409944947,0.8244205474439121,0.813,0.8054887421905327
0.9595354486182475,0.812257954745145,0.796,0.7887267992681671
0.959750830334018,0.8146301809808748,0.802,0.7958190112956235
0.9592146562773926,0.8216839137975963,0.809,0.8034051903768378
